item_id|date|category|title|content|link|photo_link
aipl_20220929_11|2022-09-29|政治|鏡電視將開董事會討論資金規劃 否認撤換董事長鄭優|鏡電視最近風波不斷，媒體報導董事會不信任董事長鄭優，打算撤換。鏡電視下午聲明表示，董事於近日有敦請董事長儘速召集董事會討論公司資金規劃，但並無撤換董事長之議。鏡電視稱不敢肖想55頻位 能上架86台就阿彌陀佛NCC：鏡電視案及TVBS移頻無關聯 沒有政治力介入聯合新聞網今天報導，繼兩位前鏡電視董事長隔空交火後，鏡電視董事會也對現任董事長鄭優投下不信任票，列出4大理由認為鄭優不適任，並已發文給NCC打算撤換。4大理由包括鏡電視並未完整和裴偉勢力切割；鄭優未確實執行董事會內容；鄭優公司治理能力堪憂；鏡電視目前資金短缺問題，鄭優未能與董事會相關股東商議具體增資事項等。鏡電視下午以聲明回應上述報導表示：「鄭董事長非常重視公司增資問題，6月間即提醒啓動增資計劃，近日接到3位董事意見，亦已指示總經理與財務長研商發行新股方案，並將擇期依公司法規定，籌劃召開董事會。」鏡電視同時指出，鄭優並無媒體所述不適任等理由，並強調董事會運作一切正常。|https://www.cna.com.tw/news/aipl/202209290273.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220929/1023x768_473158564523.jpg
aipl_20220929_12|2022-09-29|政治|柯志恩推育兒補助政見  高市府祭多項措施促生|國民黨高雄市長參選人柯志恩今天發表因應少子化政見，主張提高生育津貼、生逾2胎優先承租社宅等。高雄市社會局表示，市府已推多項鼓勵生育措施，高雄去年出生率六都第二。柯志恩今天下午召開「選擇柯志恩，市民安心加倍生」因應少子化政見發表會，國民黨高雄市議會黨團總召童燕珍、高雄市幼兒教育協會理事長劉秋芳等人出席。柯志恩會中提出5項少子化政見，包括提高生育津貼補助、坐月子與生育津貼不需二擇一、生2胎以上優先承租社宅、拓展臨托服務據點、擴大弱勢臨托補助對象等5項，希望減輕新手爸媽負擔。柯志恩表示，高雄出生率自公元2018年的千分之7.25到2021年已降到千分之6.55，加上全球通膨連帶物價指數持續上升，年輕人不想生或不敢生很大的原因，就是怕負擔太大、養不起孩子。柯志恩主張提高生育津貼，除了第1胎補助新台幣2萬元、第2胎將提高為3萬元、第3胎開始每一胎補助增加至4萬元。另現行婦女福利政策「坐月子到宅服務」及「生育津貼」只能二選一，她也提出弱勢家庭可兼領政策。對於青年買房困境，柯志恩表示，將提撥社會住宅至少2成的比例，讓生2胎以上的新手爸媽可優先承租社宅；同時拓展定點計時臨托服務據點，達到區區有定點臨托服務等目標。對此，高雄市社會局表示，為鼓勵市民生育，市府廣設公共托育中心，目前高雄市公托較高雄市長陳其邁上任前增加8處，年底前將再增加22處，總計達53處；公托托育比，將從1比5降為1比4。社會局指出，除提供生育津貼，高市府也提供價值3萬元的坐月子到宅服務。以去年出生率來看，高雄在六都當中排名第二，排名大幅提升。社會局表示，今年10月起，市府更擴大孕婦產檢交通補助；另在送托準公共私托及準公共保母方面，分別加碼補助每月2000元、1200元，減輕年輕家庭的育兒負擔，持續完善托育環境，打造安心生養的幸福城市。柯志恩教師節端政策  陳其邁柯志恩分提7措施6政見高雄9月至少8起停電 市府：嚴正要求台電正視問題陳其邁柯志恩盼造勢炒熱選情 大旗美農會表態挺陳其邁國7高雄段環評過關  陳其邁：盼中央加速興建|https://www.cna.com.tw/news/aipl/202209290272.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1024x768_20220929000174.jpg
aipl_20220929_13|2022-09-29|政治|行政院修法  保障少年人身自由、落實正當法律程序|行政院今天說，為保障人身自由及落實少年司法的正當法律程序，院會通過少年事件處理法修正草案；行政院長蘇貞昌說，新增少年觸犯刑事法律移送少年法院的相關程序，有其必要。行政院透過新聞稿表示，上午院會通過司法院函送的「少年事件處理法」部分條文修正草案，將由行政院與司法院會銜函請立法院審議。蘇貞昌表示，司法院基於憲法第8條對人身自由的保障，及釋字第664號解釋對於少年健全成長的保護意旨，以及兒童權利公約關於少年司法的正當法律程序要求，新增少年觸犯刑事法律移送少年法院的相關程序，有其必要。蘇貞昌說，本案送請立法院審議後，請法務部積極與司法院及立法院朝野各黨團溝通協調，早日完成修法程序。司法院表示，「少年事件處理法」就少年案件，採全件移送原則，或稱為少年法院先議權，也就是不論何人知有少年有觸犯刑罰法律行為者，得向該管少年法院報告，並應移送少年法院處理。司法警察官、檢察官或法院在執行職務時，知少年有觸犯刑罰法律行為者，應移送少年法院依法處理。司法院說，有關「少年事件處理法」第3條第1項第1款的事件移送少年法院前，對少年同行、搜索及扣押等強制處分程序，及執行時得否對少年使用約束工具等，就有依少年保護優先原則，因應少年事件的性質，有別於成人刑事司法程序設計的必要，因此擬具「少年事件處理法」部分條文修正草案。司法院指出，修正要點包括，司法警察（官）得通知少年、其法定代理人、現在保護少年之人，或其他適當之人到場接受詢問。草案明定，少年經通知無故不到場，得報請少年法院核發同行書，強制其到場。條文也明定得不經通知，逕行報請少年法院核發同行書，強制少年到場的事由；有急迫情況，得逕行同行少年到場的要件及程序。草案中也明定，少年經同行到場或檢察官、司法警察官或司法警察發現被逕行拘提之人為少年後，應於24小時內護送到少年法院。檢察官、司法警察官或司法警察逮捕、接受或發現被逮捕之人為少年時，應於24小時內護送至少年法院。蘇貞昌行政院會通過 台灣與聖文森刑事司法互助條約政院修法落實營業秘密保護  蘇貞昌：符合國際潮流|https://www.cna.com.tw/news/aipl/202209290270.aspx|
aipl_20220929_14|2022-09-29|政治|國慶空中分列式 3名女飛官參與飛行任務|國慶日將至，國軍今年共有3名女飛官參與國慶大會空中操演飛行任務，包括F-5E戰機鍾瀞儀少校、雷虎小組預備機飛官謝蕓梃少校，以及陸軍黑鷹「天觀機」直升機黃慈婷中校。為求國慶日空中操演完美演出，軍方今天清晨5時50分到7時40分在總統府前展開空中「全兵力」預演，先出動擔任天候觀測機的幻象2000戰機、UH-60M黑鷹直升機確認符合天氣標準後，依序由勇鷹高教機、F-5戰機、CH-47SD契努克運輸直升機、黑鷹直升機、AH-64E阿帕契攻擊直升機、AT-3雷虎小組衝場。空軍司令部在臉書粉絲團表示，為慶祝中華民國111年國慶大典，空軍第七飛行訓練聯隊受令以勇鷹高教機搭配F-5型戰機，採混合編隊通過總統府上空，為國慶展演拉開序幕。空軍指出，為因應這次任務，該聯隊除落實各項機務整備，空勤教官也針對學、術科、模擬機及兩型機空中組合科目等持續訓練；這次操演將以三機大雁隊形混合密集編隊，由國造的勇鷹高教機領隊，F-5型戰機擔任二、三號機，充分展現空軍忠勇軍風，面對敵情威脅永不退讓的精神。前幾年國慶就曾有女飛官參與空中操演飛行任務，根據空軍今天發布的照片，這次也有女性飛行員進行任務前檢查的畫面。軍方證實，這次共有3名女性飛官參與國慶飛行任務，分別是駕駛F-5E戰機的鍾瀞儀、雷虎小組預備機的謝蕓梃，以及陸軍黑鷹「天觀機」的黃慈婷。鍾瀞儀目前在台東志航基地擔任教官，因表現優異，民國107年國防部春節戰備操演時，就負責緊急起飛攔截項目，後續在總統蔡英文視導台東基地時，更擔任說明官。謝蕓梃目前服役於空軍官校戰鬥組擔任飛行教官，自空官畢業後，她立志擔任首名雷虎小組女性飛官，而她的丈夫也是空軍P-3C反潛機飛行員。黃慈婷原本飛行OH-58D戰搜直升機，因表現優異獲選赴美受訓，並且通過各項考驗、完成11個月語文訓練、黑鷹直升機合格班及教官班訓練，甚至擔負國內換裝訓練重任。|https://www.cna.com.tw/news/aipl/202209290249.aspx|
aipl_20220929_15|2022-09-29|政治|高考一、二級考試10/1登場 需用名額71人|考選部今天說，111年公務人員高等考試一級暨二級考試，10月1日將在台北及高雄2考區、2個試區學校登場；這2項考試是初任高階文官的指標性考試，也是國家網羅文官菁英的重要管道。考試院會16日通過民國111年公務人員高等考試一級暨二級考試，增列需用名額10名，總計達71名。考選部透過新聞稿指出，高考一級考試設1類科，為期1天半；高考二級考試設26類科（組）同步舉行2天，其中高考一級考試採多元評量方式取才，須連過3關，第一試筆試錄取後，進行第二試著作或發明審查，經錄取後繼續參加第三試口試。近年來以研究機關提報缺額居多。考選部表示，這2項考試是初任高階文官的指標性考試，由於學歷要求分別須具備碩博士學位資格，以及職務列等都高於其他等級考試，是國家網羅文官菁英的重要管道。經統計，這2項考試截至110年止，合計辦理25次，共錄取1416人，扮演國家政策執行的重要推手，並擔負各領域研究發展的使命。另為提升國際視野與英語力，從113年起，高考一級考試及高考二級考試涉外類科，將增列英文檢定納入應考資格條件，以因應全球化與國家政策需求，成為現代化政府所需的治理人才。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！考選部說，考量疫情尚未明顯趨緩，各項防疫措施仍不宜鬆懈，請應考人持續注意防疫措施，並配合相關應試重點，以順利完成考試。考選部表示，應考人如要了解試場位置，除考試當天在試區公布欄查看，或到國家考試網路報名資訊系統「試區查詢」項下查詢，也可到考選部網站「舉行相關事宜」頁面查詢。考試通知書上也會增列QRcode，考生掃描後點選試區，就可開啟試場分布略圖，查看所處試場位置。|https://www.cna.com.tw/news/aipl/202209290242.aspx|
aipl_20220929_16|2022-09-29|政治|林為洲提竹北舊城區新地標  推增建國民運動中心|國民黨竹北市長參選人林為洲今天表示，因應運動風潮，並考量到竹北運動空間不足，將推動在竹北舊城區新建1座國民運動中心，方便民眾運動、健身，並成為當地新地標。林為洲競選團隊今天發布新聞稿指出，竹北市民人口數達21萬，但竹北市僅有1座位在竹北體育園區的國運中心，因應運動人口增加，但現行場地及容量已不敷使用，加上舊城區市民往返不便，導致民眾到國運中心運動意願比例低。因此，竹北市需新建1座國民運動中心，以符合民眾所需。他表示，近年竹北舊城區興起，外縣市移居人口也不斷地移入此區，加上原先在地且有運動習慣的居民也有使用運動設施，導致附近的運動空間及設施已不敷使用。林為洲指出，推動新建的國民運動中心案，地點將設於竹北市舊城區，讓民眾方便運動，並成為當地新地標。|https://www.cna.com.tw/news/aipl/202209290239.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1051x768_20220929000161.jpg
aipl_20220929_17|2022-09-29|政治|成立農漁會後援會 楊文科續推做好基層農村建設|新竹縣長楊文科競選連任，今天成立農漁會後援會，楊文科出席致詞表示，將持續做好農路、水路以及水土保持等基層農村建設，繼續照顧農友。國民黨新竹縣長參選人楊文科今天舉行農漁會後援會成立大會，楊文科表示，過去4年，新竹縣政府投入新台幣10億餘元，改善農路、水路及水土保持，讓農友在耕作時，能更加順利、方便。楊文科說，此外，縣府在中小學營養午餐部分，透過農會採購有機蔬菜，不僅能讓孩子吃到新鮮蔬果，同時也照顧農友生活與收入。新竹縣農會總幹事李筱華出席致詞表示，楊文科提出讓學生吃在地有機蔬菜後，縣農會進而成立有機蔬菜平台，讓後山、在地農民種植的有機蔬菜送到中小學生的午餐中，讓學生吃得健康，也照顧在地小農。縣農會理事長陳耀雄致詞說，肯定楊文科對各級農會成立新農民市場、農村社區小舖、直銷站等都傾力協助，還提升肥料糧倉等設備，更訂定新竹縣的農業政策白皮書，為農村、農民找到新希望。楊文科日台交流協會拜會竹縣  促產業文化交流法律顧問團成立防選舉抹黑 楊文科盼高水準選風|https://www.cna.com.tw/news/aipl/202209290237.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1188x768_20220929000168.jpg
aipl_20220929_18|2022-09-29|政治|18歲公民權修憲案公告期滿 11/26公民複決|（中央社記者陳俊華、范正祥台北29日電）中選會說，立法院三讀通過18歲公民權修憲案28日公告期滿，今天交由中選會辦理公民複決投票；投票日期經中選會委員會議決議，訂於11月26日與地方公職人員選舉同日舉行。立法院長游錫堃今晚透過臉書發文表示，18歲公民權修憲案是立法院跨黨派於今年3月25日無異議通過並依憲公告，昨天公告6個月期滿，今天立即完成公文簽辦程序，函送中選會，預計今年11月26日辦理公民複決，這也是台灣歷史上第一次的修憲公民複決，希望大家共同寫歷史，「投票挺18」。中選會透過新聞稿指出，中選會主委李進勇說，這次憲法修正是中華民國憲政史上，首次交由公民複決，中選會深感責任重大，全國選務人員都將做好充分準備，讓選務和防疫都能順利完成；呼籲年滿20歲的民眾踴躍投票，積極行使公民權。中選會說，10月12日將發布憲法修正案公民複決公告，內容包括投票日期、投票起止時間、編號、立法院交付複決事項、政府機關針對憲法修正案公民複決提出的意見書、公民投票權行使範圍及方式，以及正反意見支持代表在全國性無線電視頻道發表意見或進行辯論的辦理期間與應遵行事項。公告事項也會刊登在公民投票公報，11月23日前發送到全國各家戶。中選會表示，立法院交付複決事項為「中華民國憲法增修條文增訂第一條之一條文修正案：第一條之一中華民國國民年滿18歲者，有依法選舉、罷免、創制、複決及參加公民投票之權。除本憲法及法律別有規定者外，年滿18歲者，有依法被選舉之權。憲法第一百三十條之規定，停止適用」。中選會說，有別於一般的公民投票案，須具主文及理由書，立法院這次交由中選會辦理複決者，是憲法增修條文修正案，中選會將依立法院提供的條文內容，列為「立法院交付複決事項」，編印於公投公報及公投票。中選會表示，這次憲法修正案公民複決是立法院依憲法增修條文第1條第1項及第12條規定，在民國111年3月25日三讀通過中華民國憲法增修條文增訂第1條之1條文修正案，並由立法院在3月28日公告，公告期間從111年3月28日到111年9月28日止，公告期滿交由中選會辦理公民投票。|https://www.cna.com.tw/news/aipl/202209290232.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220929/800x600_643333227861.jpg
aipl_20220929_19|2022-09-29|政治|世界台商聯合總會閉幕  賴清德籲替民主台灣發聲|世界台灣商會聯合總會第28屆年會今天閉幕，副總統賴清德致詞呼籲台商替民主台灣發聲，和民主陣營共同打造產業供應鏈、穩固台灣在全球產業鏈關鍵地位，並響應2050淨零碳排。世界台灣商會聯合總會第28屆年會暨第3次理監事聯席會議昨、今兩天在高雄市萬豪酒店舉行，今天下午舉行閉幕，並由第28屆總會長王德交接給第29屆總會長黃行德。賴副總統、僑委會委員長童振源等人皆出席見證。賴副總統致詞表示，這次藉由台商力量邀請到前美國國務卿蓬佩奧（Michael Pompeo）出席大會，是歷史性的難得經驗。不論地震、風災、疫情等動盪事件，都可以看到台商力量注入台灣，讓人充分感受到在世界各地打拚的台商，都是台灣的力量，在僑居地也是台灣親善大使，為台灣的國際空間不斷打拚。賴副總統說，目前國際情勢複雜，全世界不約而同面對許多挑戰，又因中國對台軍演，世界各國非常關心台海穩定，呼籲所有台商和政府站在一起，替民主台灣發聲，發揮親善、外交力量，持續傳達台灣民主價值，相信定能讓更多國家瞭解台灣、共同合作，維持台海和印太地區的穩定。賴副總統指出，全球現在正重組全新安全產業鏈，且近日美國眾院版「台灣政策法案」出爐，其中也提出支持台灣加入印太經濟安全戰略，可見國際重視台灣在產業鏈的關鍵力量，希望台商和民主陣營一起打造全球新供應鏈，穩固台灣在全球產業鏈關鍵地位，也確保台灣經濟發展。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！賴副總統表示，2050淨零轉型是全球趨勢，總統蔡英文在去年世界地球日宣告希望台灣在2050年達成淨零轉型目標，行政院也提出淨零轉型路徑，盼透過法治和科技研發，達到產業、能源、生活、社會轉型等目標，讓社會達到環境永續、社會包容和公平正義，呼籲台商透過專業與實力，讓2050轉型路徑更加順利。童振源指出，台灣今年上半年外資投資表現亮眼，今年1到8月有103.8億美元，有高科技和台商投資；對外投資上，2010年台灣投資中國佔台灣對外投資8成以上，到去年僅剩31%左右，減少的資金轉投向全世界，包含美國、歐洲、日本、東南亞等，相信未來有機會持續合作拓展世界市場。童振源2022年全球華文媒體高峰會 10月11日登場童振源：台灣自助人助 有決心維護台海穩定賴清德賴清德盼產官學研站在一起  讓都更順利推展賴副總統與澳洲駐台代表  參觀原住民時裝藝術展|https://www.cna.com.tw/news/aipl/202209290224.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1365x768_20220929000164.jpg
aipl_20220929_20|2022-09-29|政治|台美日澳聯大議期合辦GCTF會議  澳洲首度加入|為因應全球落實聯合國「永續發展目標」（SDGs）面臨的挑戰，台、美、日、澳洲今天在第77屆聯合國大會開議期間在紐約以實體、線上混合方式共同舉辦「全球合作暨訓練架構」（GCTF）國際研討會。外交部發布新聞稿指出，參加「透過創新夥伴關係機制尋求變革性解決方案」研討會的各方都認為成果豐碩，外交部長吳釗燮、美國在台協會（AIT）華盛頓總部執行理事藍鶯（Ingrid Larson）、日本台灣交流協會代表泉裕泰及澳洲辦事處處長露珍怡（Jenny Bloomfield）均於會中致詞。外交部表示，延續過去兩年的成功經驗，台、美、日三方再度於9月聯合國大會開議期間透過GCTF分享落實SDGs的經驗及成果，今年不僅邀得澳洲首度合辦，也首度以實體及視訊混合方式舉辦。吳釗燮致詞時指出，國際社會現正面臨糧食及能源匱乏、供應鏈安全及氣候變遷等錯綜挑戰，儘管台灣被不當排除在聯合國體系之外，仍積極承擔國際責任，為推動落實SDGs作出貢獻。吳釗燮說，台灣致力於建構更好的新創環境，在製造業、人工智慧、再生能源及生物科技等產業都極具創造力，台灣也願意貢獻所長，為全球實踐2030年永續發展議程提出創見。藍鶯肯定台灣持續促進及自願遵守國際標準及規範，透過年度自願檢視、總統盃黑客松及鼓勵民眾實現淨零碳排等創新作法，積極參與落實SDGs。泉裕泰強調，在SDGs「不遺漏任何人」的原則之下，國際社會應相互合作以促進永續發展及繁榮，台灣在國際社會扮演不可或缺的角色。露珍怡表示，澳洲肯定台灣在落實SDGs所取得的進展，支持世界各國落實永續發展的重要工作。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！這次研討會邀請來自20個國家、逾60名官員及專家學者與會，講者有美國國務院國組局副助卿庫克（Nerissa Cook）、台灣國家新創品牌「Startup Island TAIWAN」執行長樊亞倫及日本慶應義塾大學教授蟹江憲史，主持人由「亞洲協會政策研究中心」執行主任丹尼爾斯（Rorry Daniels）擔任。AIT也發布新聞稿指出，這是第3次在聯合國大會周邊所舉辦的GCTF，且是首次在現場實體舉辦。AIT指出，藍鶯致詞時表示，台灣作為一個資源有限的島嶼，明白維護永續發展理念的必要性， 儘管受限於國際參與，台灣認知到，唯有透過夥伴關係才能實現永續發展，AIT很高興能讚揚台灣此一思維模式，並持續致力於支持台灣在國際舞台上發聲。吳釗燮吳釗燮投書日媒 表達台灣民眾不捨安倍辭世吳釗燮：紀念安倍最好方式是民主國家更團結|https://www.cna.com.tw/news/aipl/202209290216.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220929/1365x768_20220929000167.jpg
